,id,question,answer
1742,110,9,
1743,111,9,
1744,112,9,
1745,113,9,
1746,114,9,
1747,115,9,
1748,116,9,
1749,117,9,
1750,118,9,
1751,119,9,
1752,120,9,
1753,121,9,
1754,122,9,
1755,123,9,
1756,124,9,
1757,125,9,
1758,126,9,
1759,127,9,
1760,128,9,
1761,129,9,
1762,130,9,
1763,131,9,
1764,132,9,
1765,133,9,
1766,134,9,
1767,135,9,
1768,136,9,
1769,137,9,
1770,138,9,
1771,139,9,
1772,140,9,
1773,141,9,
1774,142,9,
1775,143,9,
1776,144,9,
1777,145,9,
1778,146,9,
1779,147,9,
1780,148,9,
1781,149,9,
1782,150,9,
1783,151,9,
1784,152,9,
1785,153,9,
1786,154,9,
1787,155,9,
1788,156,9,
1789,157,9,
1790,158,9,
1791,159,9,
1792,160,9,
1793,161,9,
1794,162,9,
1795,163,9,
1796,164,9,
1797,165,9,
1798,166,9,
1799,167,9,
1800,168,9,
1801,169,9,
1802,170,9,
1803,171,9,
1804,172,9,
1805,173,9,
1806,174,9,
1807,175,9,
1808,176,9,
1809,177,9,
1810,178,9,
1811,179,9,
1812,180,9,
1813,181,9,
1814,182,9,
1815,183,9,
1816,184,9,
1817,185,9,
1818,186,9,
1819,187,9,
1820,188,9,
1821,189,9,
1822,190,9,
1823,191,9,
1824,192,9,
1825,193,9,
1826,194,9,
1827,195,9,
1828,196,9,
1829,197,9,
1830,198,9,
1831,199,9,
1832,200,9,
1833,201,9,
1834,202,9,32.75
1835,203,9,25.478702590875503
1836,0,10,
1837,1,10,
1838,2,10,2.0
1839,3,10,
1840,4,10,2.0
1841,5,10,
1842,6,10,
1843,7,10,
1844,8,10,20.0
1845,9,10,
1846,10,10,
1847,11,10,
1848,12,10,16.0
1849,13,10,
1850,14,10,
1851,15,10,
1852,16,10,49.0
1853,17,10,
1854,18,10,65.0
1855,19,10,
1856,20,10,
1857,21,10,
1858,22,10,
1859,23,10,
1860,24,10,
1861,25,10,
1862,26,10,
1863,27,10,
1864,28,10,90.0
1865,29,10,
1866,30,10,96.0
1867,31,10,
1868,32,10,
1869,33,10,81.0
1870,34,10,
1871,35,10,35.0
1872,36,10,
1873,37,10,100.0
1874,38,10,
1875,39,10,70.0
1876,40,10,80.0
1877,41,10,
1878,42,10,84.0
1879,43,10,40.0
1880,44,10,
1881,45,10,
1882,46,10,50.0
1883,47,10,40.0
1884,48,10,
1885,49,10,10.0
1886,50,10,
1887,51,10,20.0
1888,52,10,
1889,53,10,15.0
1890,54,10,11.0
1891,55,10,
1892,56,10,
1893,57,10,
1894,58,10,5.0
1895,59,10,
1896,60,10,1.0
1897,61,10,
1898,62,10,
1899,63,10,
1900,64,10,
1901,65,10,
1902,66,10,81.0
1903,67,10,30.0
1904,68,10,
1905,69,10,
1906,70,10,
1907,71,10,10.0
1908,72,10,43.0
1909,73,10,
1910,74,10,
1911,75,10,
1912,76,10,60.0
1913,77,10,
1914,78,10,
1915,79,10,
1916,80,10,60.0
1917,81,10,
1918,82,10,
1919,83,10,
1920,84,10,
1921,85,10,
1922,86,10,43.0
1923,87,10,
1924,88,10,
1925,89,10,54.0
1926,90,10,
1927,91,10,
1928,92,10,55.0
1929,93,10,
1930,94,10,
1931,95,10,
1932,96,10,6.0
1933,97,10,14.0
1934,98,10,41.0
1935,99,10,
1936,100,10,
1937,101,10,
1938,102,10,
1939,103,10,
1940,104,10,
1941,105,10,
1942,106,10,
1943,107,10,
1944,108,10,
1945,109,10,
1946,110,10,
1947,111,10,
1948,112,10,
1949,113,10,
1950,114,10,
1951,115,10,
1952,116,10,
1953,117,10,
1954,118,10,
1955,119,10,
1956,120,10,
1957,121,10,
1958,122,10,
1959,123,10,
1960,124,10,
1961,125,10,
1962,126,10,
1963,127,10,
1964,128,10,
1965,129,10,
1966,130,10,
1967,131,10,
1968,132,10,
1969,133,10,
1970,134,10,
1971,135,10,
1972,136,10,
1973,137,10,
1974,138,10,
1975,139,10,
1976,140,10,
1977,141,10,
1978,142,10,
1979,143,10,
1980,144,10,
1981,145,10,
1982,146,10,
1983,147,10,
1984,148,10,
1985,149,10,
1986,150,10,
1987,151,10,
1988,152,10,
1989,153,10,
1990,154,10,
1991,155,10,
1992,156,10,
1993,157,10,
1994,158,10,
1995,159,10,
1996,160,10,
1997,161,10,
1998,162,10,
1999,163,10,
2000,164,10,
2001,165,10,
2002,166,10,
2003,167,10,
2004,168,10,
2005,169,10,
2006,170,10,
2007,171,10,
2008,172,10,
2009,173,10,
2010,174,10,
2011,175,10,
2012,176,10,
2013,177,10,
2014,178,10,
2015,179,10,
2016,180,10,
2017,181,10,
2018,182,10,
2019,183,10,
2020,184,10,
2021,185,10,
2022,186,10,
2023,187,10,
2024,188,10,
2025,189,10,
2026,190,10,
2027,191,10,
2028,192,10,
2029,193,10,
2030,194,10,
2031,195,10,
2032,196,10,
2033,197,10,
2034,198,10,
2035,199,10,
2036,200,10,
2037,201,10,
2038,202,10,42.257142857142895
2039,203,10,30.260965787961396
2040,0,11,
2041,1,11,
2042,2,11,2.0
2043,3,11,
2044,4,11,12.0
2045,5,11,
2046,6,11,
2047,7,11,30.0
2048,8,11,
2049,9,11,
2050,10,11,
2051,11,11,
2052,12,11,
2053,13,11,60.0
2054,14,11,15.0
2055,15,11,
2056,16,11,
2057,17,11,
2058,18,11,
2059,19,11,
2060,20,11,50.0
2061,21,11,
2062,22,11,
2063,23,11,49.0
2064,24,11,45.0
2065,25,11,
2066,26,11,
2067,27,11,
2068,28,11,
2069,29,11,
2070,30,11,
2071,31,11,100.0
2072,32,11,81.0
2073,33,11,69.0
2074,34,11,64.0
2075,35,11,
2076,36,11,
2077,37,11,
2078,38,11,
2079,39,11,
2080,40,11,
2081,41,11,
2082,42,11,
2083,43,11,30.0
2084,44,11,34.0
2085,45,11,50.0
2086,46,11,
2087,47,11,50.0
2088,48,11,34.0
2089,49,11,
2090,50,11,36.0
2091,51,11,
2092,52,11,74.0
2093,53,11,
2094,54,11,
2095,55,11,
2096,56,11,10.0
2097,57,11,
2098,58,11,6.0
2099,59,11,
2100,60,11,1.0
2101,61,11,
2102,62,11,
2103,63,11,
2104,64,11,
2105,65,11,
2106,66,11,
2107,67,11,31.0
2108,68,11,
2109,69,11,
2110,70,11,
2111,71,11,
2112,72,11,
2113,73,11,40.0
2114,74,11,81.0
2115,75,11,
2116,76,11,
2117,77,11,
2118,78,11,71.0
2119,79,11,45.0
2120,80,11,
2121,81,11,
2122,82,11,75.0
2123,83,11,
2124,84,11,100.0
2125,85,11,89.0
2126,86,11,
2127,87,11,
2128,88,11,
2129,89,11,
2130,90,11,70.0
2131,91,11,80.0
2132,92,11,50.0
2133,93,11,47.0
2134,94,11,26.0
2135,95,11,0.0
2136,96,11,
2137,97,11,
2138,98,11,
2139,99,11,
2140,100,11,
2141,101,11,
2142,102,11,
2143,103,11,
2144,104,11,
2145,105,11,
2146,106,11,
2147,107,11,
2148,108,11,
2149,109,11,
2150,110,11,
2151,111,11,
2152,112,11,
2153,113,11,
2154,114,11,
2155,115,11,
2156,116,11,
2157,117,11,
2158,118,11,
2159,119,11,
2160,120,11,
2161,121,11,
2162,122,11,
2163,123,11,
2164,124,11,
2165,125,11,
2166,126,11,
2167,127,11,
2168,128,11,
2169,129,11,
2170,130,11,
2171,131,11,
2172,132,11,
2173,133,11,
2174,134,11,
2175,135,11,
2176,136,11,
2177,137,11,
2178,138,11,
2179,139,11,
2180,140,11,
2181,141,11,
2182,142,11,
2183,143,11,
2184,144,11,
2185,145,11,
2186,146,11,
2187,147,11,
2188,148,11,
2189,149,11,
2190,150,11,
2191,151,11,
2192,152,11,
2193,153,11,
2194,154,11,
2195,155,11,
2196,156,11,
2197,157,11,
2198,158,11,
2199,159,11,
2200,160,11,
2201,161,11,
2202,162,11,
2203,163,11,
2204,164,11,
2205,165,11,
2206,166,11,
2207,167,11,
2208,168,11,
2209,169,11,
2210,170,11,
2211,171,11,
2212,172,11,
2213,173,11,
2214,174,11,
2215,175,11,
2216,176,11,
2217,177,11,
2218,178,11,
2219,179,11,
2220,180,11,
2221,181,11,
2222,182,11,
2223,183,11,
2224,184,11,
2225,185,11,
2226,186,11,
2227,187,11,
2228,188,11,
2229,189,11,
2230,190,11,
2231,191,11,
2232,192,11,
2233,193,11,
2234,194,11,
2235,195,11,
2236,196,11,
2237,197,11,
2238,198,11,
2239,199,11,
2240,200,11,
2241,201,11,
2242,202,11,47.4166666666667
2243,203,11,28.1915640877601
2244,0,12,
2245,1,12,1.0
2246,2,12,
2247,3,12,
2248,4,12,
2249,5,12,
2250,6,12,
2251,7,12,10.0
2252,8,12,
2253,9,12,40.0
2254,10,12,
2255,11,12,20.0
2256,12,12,
2257,13,12,
2258,14,12,
2259,15,12,
2260,16,12,
2261,17,12,
2262,18,12,40.0
2263,19,12,
2264,20,12,
2265,21,12,
2266,22,12,
2267,23,12,
2268,24,12,
2269,25,12,30.0
2270,26,12,
2271,27,12,60.0
2272,28,12,
2273,29,12,100.0
2274,30,12,
2275,31,12,
2276,32,12,83.0
2277,33,12,
2278,34,12,
2279,35,12,100.0
2280,36,12,
2281,37,12,
2282,38,12,
2283,39,12,
2284,40,12,
2285,41,12,
2286,42,12,
2287,43,12,
2288,44,12,
2289,45,12,
2290,46,12,61.0
2291,47,12,
2292,48,12,
2293,49,12,
2294,50,12,31.0
2295,51,12,
2296,52,12,29.0
2297,53,12,
2298,54,12,
2299,55,12,11.0
2300,56,12,
2301,57,12,17.0
2302,58,12,
2303,59,12,
2304,60,12,1.0
2305,61,12,0.0
2306,62,12,0.0
2307,63,12,
2308,64,12,
2309,65,12,94.0
2310,66,12,71.0
2311,67,12,
2312,68,12,
2313,69,12,18.0
2314,70,12,50.0
2315,71,12,
2316,72,12,40.0
2317,73,12,
2318,74,12,
2319,75,12,
2320,76,12,68.0
2321,77,12,76.0
2322,78,12,
2323,79,12,83.0
2324,80,12,87.0
2325,81,12,100.0
2326,82,12,82.0
2327,83,12,
2328,84,12,100.0
2329,85,12,95.0
2330,86,12,23.0
2331,87,12,19.0
2332,88,12,71.0
2333,89,12,76.0
2334,90,12,100.0
2335,91,12,
2336,92,12,
2337,93,12,
2338,94,12,
2339,95,12,
2340,96,12,
2341,97,12,
2342,98,12,
2343,99,12,
2344,100,12,
2345,101,12,
2346,102,12,
2347,103,12,
2348,104,12,
2349,105,12,
2350,106,12,
2351,107,12,
2352,108,12,
2353,109,12,
2354,110,12,
2355,111,12,
2356,112,12,
2357,113,12,
2358,114,12,
2359,115,12,
2360,116,12,
2361,117,12,
2362,118,12,
2363,119,12,
2364,120,12,
2365,121,12,
2366,122,12,
2367,123,12,
2368,124,12,
2369,125,12,
2370,126,12,
2371,127,12,
2372,128,12,
2373,129,12,
2374,130,12,
2375,131,12,
2376,132,12,
2377,133,12,
2378,134,12,
2379,135,12,
2380,136,12,
2381,137,12,
2382,138,12,
2383,139,12,
2384,140,12,
2385,141,12,
2386,142,12,
2387,143,12,
2388,144,12,
2389,145,12,
2390,146,12,
2391,147,12,
2392,148,12,
2393,149,12,
2394,150,12,
2395,151,12,
2396,152,12,
2397,153,12,
2398,154,12,
2399,155,12,
2400,156,12,
2401,157,12,
2402,158,12,
2403,159,12,
2404,160,12,
2405,161,12,
2406,162,12,
2407,163,12,
2408,164,12,
2409,165,12,
2410,166,12,
2411,167,12,
2412,168,12,
2413,169,12,
2414,170,12,
2415,171,12,
2416,172,12,
2417,173,12,
2418,174,12,
2419,175,12,
2420,176,12,
2421,177,12,
2422,178,12,
2423,179,12,
2424,180,12,
2425,181,12,
2426,182,12,
2427,183,12,
2428,184,12,
2429,185,12,
2430,186,12,
2431,187,12,
2432,188,12,
2433,189,12,
2434,190,12,
2435,191,12,
2436,192,12,
2437,193,12,
2438,194,12,
2439,195,12,
2440,196,12,
2441,197,12,
2442,198,12,
2443,199,12,
2444,200,12,
2445,201,12,
2446,202,12,52.4166666666667
2447,203,12,34.9402551303139
2448,0,13,10.0
2449,1,13,1.0
2450,2,13,2.0
2451,3,13,1.0
2452,4,13,
2453,5,13,1.0
2454,6,13,13.0
2455,7,13,
2456,8,13,
2457,9,13,
2458,10,13,
2459,11,13,
2460,12,13,
2461,13,13,
2462,14,13,14.0
2463,15,13,
2464,16,13,
2465,17,13,
2466,18,13,60.0
2467,19,13,30.0
2468,20,13,
2469,21,13,
2470,22,13,
2471,23,13,50.0
2472,24,13,
2473,25,13,31.0
2474,26,13,
2475,27,13,
2476,28,13,90.0
2477,29,13,61.0
2478,30,13,
2479,31,13,80.0
2480,32,13,96.0
2481,33,13,
2482,34,13,60.0
2483,35,13,
2484,36,13,
2485,37,13,100.0
2486,38,13,
2487,39,13,81.0
2488,40,13,
2489,41,13,
2490,42,13,
2491,43,13,
2492,44,13,
2493,45,13,
2494,46,13,
2495,47,13,82.0
2496,48,13,32.0
2497,49,13,
2498,50,13,
2499,51,13,
2500,52,13,
2501,53,13,
2502,54,13,
2503,55,13,
2504,56,13,20.0
2505,57,13,
2506,58,13,3.0
2507,59,13,1.0
2508,60,13,
2509,61,13,1.0
2510,62,13,
2511,63,13,
2512,64,13,44.0
2513,65,13,40.0
2514,66,13,
2515,67,13,
2516,68,13,
2517,69,13,48.0
2518,70,13,
2519,71,13,
2520,72,13,
2521,73,13,
2522,74,13,
2523,75,13,30.0
2524,76,13,
2525,77,13,70.0
2526,78,13,
2527,79,13,97.0
2528,80,13,81.0
2529,81,13,80.0
2530,82,13,75.0
2531,83,13,62.0
2532,84,13,53.0
2533,85,13,49.0
2534,86,13,29.0
2535,87,13,
2536,88,13,
2537,89,13,
2538,90,13,
2539,91,13,
2540,92,13,
2541,93,13,
2542,94,13,
2543,95,13,
2544,96,13,
2545,97,13,
2546,98,13,
2547,99,13,
2548,100,13,
2549,101,13,
2550,102,13,
2551,103,13,
2552,104,13,
2553,105,13,
2554,106,13,
2555,107,13,
2556,108,13,
2557,109,13,
2558,110,13,
2559,111,13,
2560,112,13,
2561,113,13,
2562,114,13,
2563,115,13,
2564,116,13,
2565,117,13,
2566,118,13,
2567,119,13,
2568,120,13,
2569,121,13,
2570,122,13,
2571,123,13,
2572,124,13,
2573,125,13,
2574,126,13,
2575,127,13,
2576,128,13,
2577,129,13,
2578,130,13,
2579,131,13,
2580,132,13,
2581,133,13,
2582,134,13,
2583,135,13,
2584,136,13,
2585,137,13,
2586,138,13,
2587,139,13,
2588,140,13,
2589,141,13,
2590,142,13,
2591,143,13,
2592,144,13,
2593,145,13,
2594,146,13,
2595,147,13,
2596,148,13,
2597,149,13,
2598,150,13,
2599,151,13,
2600,152,13,
2601,153,13,
2602,154,13,
2603,155,13,
2604,156,13,
2605,157,13,
2606,158,13,
2607,159,13,
2608,160,13,
2609,161,13,
2610,162,13,
2611,163,13,
2612,164,13,
2613,165,13,
2614,166,13,
2615,167,13,
2616,168,13,
2617,169,13,
2618,170,13,
2619,171,13,
2620,172,13,
2621,173,13,
2622,174,13,
2623,175,13,
2624,176,13,
2625,177,13,
2626,178,13,
2627,179,13,
2628,180,13,
2629,181,13,
2630,182,13,
2631,183,13,
2632,184,13,
2633,185,13,
2634,186,13,
2635,187,13,
2636,188,13,
2637,189,13,
2638,190,13,
2639,191,13,
2640,192,13,
2641,193,13,
2642,194,13,
2643,195,13,
2644,196,13,
2645,197,13,
2646,198,13,
2647,199,13,
2648,200,13,
2649,201,13,
2650,202,13,45.3513513513514
2651,203,13,32.326645542215
2652,0,14,1.0
2653,1,14,
2654,2,14,
2655,3,14,
2656,4,14,
2657,5,14,
2658,6,14,21.0
2659,7,14,
2660,8,14,40.0
2661,9,14,
2662,10,14,
2663,11,14,70.0
2664,12,14,
2665,13,14,
2666,14,14,19.0
2667,15,14,
2668,16,14,
2669,17,14,20.0
2670,18,14,
2671,19,14,
2672,20,14,
2673,21,14,92.0
2674,22,14,
2675,23,14,
2676,24,14,
2677,25,14,30.0
2678,26,14,39.0
2679,27,14,
2680,28,14,
2681,29,14,
2682,30,14,
2683,31,14,
2684,32,14,91.0
2685,33,14,
2686,34,14,64.0
2687,35,14,
2688,36,14,
2689,37,14,
2690,38,14,
2691,39,14,87.0
2692,40,14,
2693,41,14,
2694,42,14,
2695,43,14,70.0
2696,44,14,40.0
2697,45,14,
2698,46,14,60.0
2699,47,14,
2700,48,14,
2701,49,14,1.0
2702,50,14,
2703,51,14,
2704,52,14,
2705,53,14,26.0
2706,54,14,
2707,55,14,11.0
2708,56,14,
2709,57,14,
2710,58,14,
2711,59,14,
2712,60,14,
2713,61,14,0.0
2714,62,14,0.0
2715,63,14,20.0
2716,64,14,22.0
2717,65,14,27.0
2718,66,14,30.0
2719,67,14,30.0
2720,68,14,30.0
2721,69,14,31.0
2722,70,14,41.0
2723,71,14,50.0
2724,72,14,51.0
2725,73,14,51.0
2726,74,14,70.0
2727,75,14,71.0
2728,76,14,72.0
2729,77,14,74.0
2730,78,14,75.0
2731,79,14,
2732,80,14,
2733,81,14,
2734,82,14,
2735,83,14,
2736,84,14,
2737,85,14,
2738,86,14,
2739,87,14,
2740,88,14,
2741,89,14,
2742,90,14,
2743,91,14,
2744,92,14,
2745,93,14,
2746,94,14,
2747,95,14,
2748,96,14,
2749,97,14,
2750,98,14,
2751,99,14,
2752,100,14,
2753,101,14,
2754,102,14,
2755,103,14,
2756,104,14,
2757,105,14,
2758,106,14,
2759,107,14,
2760,108,14,
2761,109,14,
2762,110,14,
2763,111,14,
2764,112,14,
2765,113,14,
2766,114,14,
2767,115,14,
2768,116,14,
2769,117,14,
2770,118,14,
2771,119,14,
2772,120,14,
2773,121,14,
2774,122,14,
2775,123,14,
2776,124,14,
2777,125,14,
2778,126,14,
2779,127,14,
2780,128,14,
2781,129,14,
2782,130,14,
2783,131,14,
2784,132,14,
2785,133,14,
2786,134,14,
2787,135,14,
2788,136,14,
2789,137,14,
2790,138,14,
2791,139,14,
2792,140,14,
2793,141,14,
2794,142,14,
2795,143,14,
2796,144,14,
2797,145,14,
2798,146,14,
2799,147,14,
2800,148,14,
2801,149,14,
2802,150,14,
2803,151,14,
2804,152,14,
2805,153,14,
2806,154,14,
2807,155,14,
2808,156,14,
2809,157,14,
2810,158,14,
2811,159,14,
2812,160,14,
2813,161,14,
2814,162,14,
2815,163,14,
2816,164,14,
2817,165,14,
2818,166,14,
2819,167,14,
2820,168,14,
2821,169,14,
2822,170,14,
2823,171,14,
2824,172,14,
2825,173,14,
2826,174,14,
2827,175,14,
2828,176,14,
2829,177,14,
2830,178,14,
2831,179,14,
2832,180,14,
2833,181,14,
2834,182,14,
2835,183,14,
2836,184,14,
2837,185,14,
2838,186,14,
2839,187,14,
2840,188,14,
2841,189,14,
2842,190,14,
2843,191,14,
2844,192,14,
2845,193,14,
2846,194,14,
2847,195,14,
2848,196,14,
2849,197,14,
2850,198,14,
2851,199,14,
2852,200,14,
2853,201,14,
2854,202,14,42.4166666666667
2855,203,14,27.0157361550634
2856,0,15,
2857,1,15,1.0
2858,2,15,
2859,3,15,
2860,4,15,
2861,5,15,2.0
2862,6,15,20.0
2863,7,15,20.0
2864,8,15,
2865,9,15,
2866,10,15,
2867,11,15,
2868,12,15,26.0
2869,13,15,18.0
2870,14,15,16.0
2871,15,15,
2872,16,15,
2873,17,15,20.0
2874,18,15,
2875,19,15,
2876,20,15,
2877,21,15,
2878,22,15,29.0
2879,23,15,
2880,24,15,
2881,25,15,
2882,26,15,
2883,27,15,
2884,28,15,
2885,29,15,
2886,30,15,90.0
2887,31,15,
2888,32,15,
2889,33,15,86.0
2890,34,15,
2891,35,15,50.0
2892,36,15,
2893,37,15,100.0
2894,38,15,90.0
2895,39,15,79.0
2896,40,15,79.0
2897,41,15,76.0
2898,42,15,75.0
2899,43,15,70.0
2900,44,15,68.0
2901,45,15,60.0
2902,46,15,50.0
2903,47,15,41.0
2904,48,15,30.0
2905,49,15,22.0
2906,50,15,22.0
2907,51,15,21.0
2908,52,15,18.0
2909,53,15,15.0
2910,54,15,15.0
2911,55,15,10.0
2912,56,15,10.0
2913,57,15,10.0
2914,58,15,2.0
2915,59,15,2.0
2916,60,15,1.0
2917,61,15,
2918,62,15,
2919,63,15,
2920,64,15,
2921,65,15,
2922,66,15,
2923,67,15,
2924,68,15,
2925,69,15,
2926,70,15,
2927,71,15,
2928,72,15,
2929,73,15,
2930,74,15,
2931,75,15,
2932,76,15,
2933,77,15,
2934,78,15,
2935,79,15,
2936,80,15,
2937,81,15,
2938,82,15,
2939,83,15,
2940,84,15,
2941,85,15,
2942,86,15,
2943,87,15,
2944,88,15,
2945,89,15,
2946,90,15,
2947,91,15,
2948,92,15,
2949,93,15,
2950,94,15,
2951,95,15,
2952,96,15,
2953,97,15,
2954,98,15,
2955,99,15,
2956,100,15,
2957,101,15,
2958,102,15,
2959,103,15,
2960,104,15,
2961,105,15,
2962,106,15,
2963,107,15,
2964,108,15,
2965,109,15,
2966,110,15,
2967,111,15,
2968,112,15,
2969,113,15,
2970,114,15,
2971,115,15,
2972,116,15,
2973,117,15,
2974,118,15,
2975,119,15,
2976,120,15,
2977,121,15,
2978,122,15,
2979,123,15,
2980,124,15,
2981,125,15,
2982,126,15,
2983,127,15,
2984,128,15,
2985,129,15,
2986,130,15,
2987,131,15,
2988,132,15,
2989,133,15,
2990,134,15,
2991,135,15,
2992,136,15,
2993,137,15,
2994,138,15,
2995,139,15,
2996,140,15,
2997,141,15,
2998,142,15,
2999,143,15,
3000,144,15,
3001,145,15,
3002,146,15,
3003,147,15,
3004,148,15,
3005,149,15,
3006,150,15,
3007,151,15,
3008,152,15,
3009,153,15,
3010,154,15,
3011,155,15,
3012,156,15,
3013,157,15,
3014,158,15,
3015,159,15,
3016,160,15,
3017,161,15,
3018,162,15,
3019,163,15,
3020,164,15,
3021,165,15,
3022,166,15,
3023,167,15,
3024,168,15,
3025,169,15,
3026,170,15,
3027,171,15,
3028,172,15,
3029,173,15,
3030,174,15,
3031,175,15,
3032,176,15,
3033,177,15,
3034,178,15,
3035,179,15,
3036,180,15,
3037,181,15,
3038,182,15,
3039,183,15,
3040,184,15,
3041,185,15,
3042,186,15,
3043,187,15,
3044,188,15,
3045,189,15,
3046,190,15,
3047,191,15,
3048,192,15,
3049,193,15,
3050,194,15,
3051,195,15,
3052,196,15,
3053,197,15,
3054,198,15,
3055,199,15,
3056,200,15,
3057,201,15,
3058,202,15,37.3333333333333
3059,203,15,31.076863235716502
3060,0,16,0.0
3061,1,16,1.0
3062,2,16,1.0
3063,3,16,1.0
3064,4,16,1.0
3065,5,16,2.0
3066,6,16,10.0
3067,7,16,10.0
3068,8,16,10.0
3069,9,16,10.0
3070,10,16,10.0
3071,11,16,11.0
3072,12,16,13.0
3073,13,16,19.0
3074,14,16,19.0
3075,15,16,20.0
3076,16,16,22.0
3077,17,16,30.0
3078,18,16,30.0
3079,19,16,30.0
3080,20,16,30.0
3081,21,16,34.0
3082,22,16,38.0
3083,23,16,39.0
3084,24,16,39.0
3085,25,16,45.0
3086,26,16,47.0
3087,27,16,51.0
3088,28,16,60.0
3089,29,16,60.0
3090,30,16,79.0
3091,31,16,80.0
3092,32,16,95.0
3093,33,16,97.0
3094,34,16,99.0
3095,35,16,100.0
3096,36,16,100.0
3097,37,16,
3098,38,16,
3099,39,16,
3100,40,16,
3101,41,16,
3102,42,16,
3103,43,16,
3104,44,16,
3105,45,16,
3106,46,16,
3107,47,16,
3108,48,16,
3109,49,16,
3110,50,16,
3111,51,16,
3112,52,16,
3113,53,16,
3114,54,16,
3115,55,16,
3116,56,16,
3117,57,16,
3118,58,16,
3119,59,16,
3120,60,16,
3121,61,16,
3122,62,16,
3123,63,16,
3124,64,16,
3125,65,16,
3126,66,16,
3127,67,16,
3128,68,16,
3129,69,16,
3130,70,16,
3131,71,16,
3132,72,16,
3133,73,16,
3134,74,16,
3135,75,16,
3136,76,16,
3137,77,16,
3138,78,16,
3139,79,16,
3140,80,16,
3141,81,16,
3142,82,16,
3143,83,16,
3144,84,16,
3145,85,16,
3146,86,16,
3147,87,16,
3148,88,16,
3149,89,16,
3150,90,16,
3151,91,16,
3152,92,16,
3153,93,16,
3154,94,16,
3155,95,16,
3156,96,16,
3157,97,16,
3158,98,16,
3159,99,16,
3160,100,16,
3161,101,16,
3162,102,16,
3163,103,16,
3164,104,16,
3165,105,16,
3166,106,16,
3167,107,16,
3168,108,16,
3169,109,16,
3170,110,16,
3171,111,16,
3172,112,16,
3173,113,16,
3174,114,16,
3175,115,16,
3176,116,16,
3177,117,16,
3178,118,16,
3179,119,16,
3180,120,16,
3181,121,16,
3182,122,16,
3183,123,16,
3184,124,16,
3185,125,16,
3186,126,16,
3187,127,16,
3188,128,16,
3189,129,16,
3190,130,16,
3191,131,16,
3192,132,16,
3193,133,16,
3194,134,16,
3195,135,16,
3196,136,16,
3197,137,16,
3198,138,16,
3199,139,16,
3200,140,16,
3201,141,16,
3202,142,16,
3203,143,16,
3204,144,16,
3205,145,16,
3206,146,16,
3207,147,16,
3208,148,16,
3209,149,16,
3210,150,16,
3211,151,16,
3212,152,16,
3213,153,16,
3214,154,16,
3215,155,16,
3216,156,16,
3217,157,16,
3218,158,16,
3219,159,16,
3220,160,16,
3221,161,16,
3222,162,16,
3223,163,16,
3224,164,16,
3225,165,16,
3226,166,16,
3227,167,16,
3228,168,16,
3229,169,16,
3230,170,16,
3231,171,16,
3232,172,16,
3233,173,16,
3234,174,16,
3235,175,16,
3236,176,16,
3237,177,16,
3238,178,16,
3239,179,16,
3240,180,16,
3241,181,16,
3242,182,16,
3243,183,16,
3244,184,16,
3245,185,16,
3246,186,16,
3247,187,16,
3248,188,16,
3249,189,16,
3250,190,16,
3251,191,16,
3252,192,16,
3253,193,16,
3254,194,16,
3255,195,16,
3256,196,16,
3257,197,16,
3258,198,16,
3259,199,16,
3260,200,16,
3261,201,16,
3262,202,16,36.2972972972973
3263,203,16,32.4078735845206
3264,0,17,
3265,1,17,31.0
3266,2,17,
3267,3,17,
3268,4,17,
3269,5,17,
3270,6,17,
3271,7,17,
3272,8,17,
3273,9,17,
3274,10,17,50.0
3275,11,17,
3276,12,17,90.0
3277,13,17,81.0
3278,14,17,
3279,15,17,
3280,16,17,
3281,17,17,40.0
3282,18,17,
3283,19,17,
3284,20,17,
3285,21,17,61.0
3286,22,17,
3287,23,17,72.0
3288,24,17,
3289,25,17,
3290,26,17,66.0
3291,27,17,
3292,28,17,99.0
3293,29,17,75.0
3294,30,17,
3295,31,17,
3296,32,17,
3297,33,17,
3298,34,17,99.0
3299,35,17,
3300,36,17,100.0
3301,37,17,
3302,38,17,
3303,39,17,
3304,40,17,
3305,41,17,
3306,42,17,
3307,43,17,50.0
3308,44,17,88.0
3309,45,17,70.0
3310,46,17,71.0
3311,47,17,89.0
3312,48,17,
3313,49,17,
3314,50,17,50.0
3315,51,17,
3316,52,17,
3317,53,17,41.0
3318,54,17,
3319,55,17,
3320,56,17,
3321,57,17,74.0
3322,58,17,
3323,59,17,39.0
3324,60,17,
3325,61,17,11.0
3326,62,17,100.0
3327,63,17,71.0
3328,64,17,
3329,65,17,
3330,66,17,
3331,67,17,
3332,68,17,
3333,69,17,66.0
3334,70,17,
3335,71,17,85.0
3336,72,17,70.0
3337,73,17,
3338,74,17,100.0
3339,75,17,
3340,76,17,
3341,77,17,
3342,78,17,71.0
3343,79,17,
3344,80,17,
3345,81,17,
3346,82,17,
3347,83,17,
3348,84,17,100.0
3349,85,17,80.0
3350,86,17,
3351,87,17,
3352,88,17,
3353,89,17,92.0
3354,90,17,100.0
3355,91,17,
3356,92,17,
3357,93,17,79.0
3358,94,17,56.0
3359,95,17,
3360,96,17,
3361,97,17,
3362,98,17,80.0
3363,99,17,
3364,100,17,0.0
3365,101,17,
3366,102,17,
3367,103,17,
